id_city,city,id_hotel,name_hotel,region,star_rating,num_reviews,hotel_features,price,matched_name,displayName,latitude,longitude
5,Yogyakarta,187,Sheraton Mustika Yogyakarta Resort & Spa,"Depok, Yogyakarta",5.0,2337.0,"Restoran show cooking, Bar, Pengering pakaian, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1825084,Sheraton Mustika Yogyakarta Resort & Spa,Sheraton Mustika Yogyakarta Resort & Spa,-7.781744,110.428075
5,Yogyakarta,2,ARTOTEL Suites Bianti Yogyakarta,"Gondokusuman, Yogyakarta",5.0,250.0,"Winery, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Bar",3148333,ARTOTEL Suites Bianti Yogyakarta,ARTOTEL Suites Bianti Yogyakarta,-7.7828827,110.3818613
5,Yogyakarta,171,Royal Ambarrukmo Yogyakarta,"Depok, Yogyakarta",5.0,4186.0,"Panahan, Restoran show cooking, Bersepeda atau bersepeda gunung, Area main anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",3497245,Royal Ambarrukmo Yogyakarta,Royal Ambarrukmo Yogyakarta,-7.782973251012492,110.40316773016356
5,Yogyakarta,238,eL Hotel Royale Yogyakarta Malioboro,"Jalan Malioboro, Yogyakarta",4.0,1881.0,"Penyewaan sepeda, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Spa",4890000,eL Hotel Royale Yogyakarta Malioboro,eL Hotel Royale Yogyakarta Malioboro,-7.7937449,110.36499779999995
5,Yogyakarta,217,The Rich Jogja Hotel,"Mlati, Yogyakarta",4.0,9233.0,"Tanda khusus bagi tuna netra, Restoran show cooking, Bilyar, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",2000000,The Rich Jogja Hotel,The Rich Jogja Hotel,-7.752580999999978,110.36108874603268
5,Yogyakarta,123,Hyatt Regency Yogyakarta,"Ngaglik, Yogyakarta",5.0,3711.0,"Tennis meja, Lapangan golf, Tennis, Klub anak, Bilyar, Bar di kolam renang, Pusat kebugaran, Bar",2700838,Hyatt Regency Yogyakarta,Hyatt Regency Yogyakarta,-7.74094043204933,110.373909473419
5,Yogyakarta,109,Hotel Dafam Fortuna Seturan,"Seturan, Yogyakarta",4.0,8044.0,"Penitipan anak, Sewa mobil, Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa, Bar",1029999,Hotel Dafam Fortuna Seturan,Hotel Dafam Fortuna Seturan,-7.76561,110.410881
5,Yogyakarta,231,Yogyakarta Marriott Hotel,"Depok, Yogyakarta",5.0,3200.0,"Restoran show cooking, Winery, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2645867,Yogyakarta Marriott Hotel,Yogyakarta Marriott Hotel,-7.761495867607936,110.39822458369964
5,Yogyakarta,98,Horison Ultima Riss Malioboro Yogyakarta,"Gedongtengen, Yogyakarta",4.0,3408.0,"Bayar saat Check-in, Restoran show cooking, Layanan pijat, Pusat kebugaran, Check-out ekspress, Spa, Pusat kebugaran, Bar",3209444,Horison Ultima Riss Malioboro Yogyakarta,Horison Ultima Riss Malioboro Yogyakarta,-7.788017,110.364412
5,Yogyakarta,205,The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,"Mantrijeron, Yogyakarta",4.0,6562.0,"Sewa mobil, Bar di kolam renang, Antar-jemput bandara, Spa",3079583,The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,-7.81465,110.36539
5,Yogyakarta,145,Melia Purosani Yogyakarta,"Jalan Malioboro, Yogyakarta",5.0,3505.0,"Bar, Sewa mobil, Bilyar, Sauna, Bar",4000000,Melia Purosani Yogyakarta,Melia Purosani Yogyakarta,-7.797229,110.368786
5,Yogyakarta,160,PORTA by The Ambarrukmo,"Depok, Yogyakarta",3.0,1026.0,"Restoran show cooking, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Sauna, Check-out ekspress, Bar",2000000,PORTA by The Ambarrukmo,PORTA by The Ambarrukmo,-7.776703200000001,110.381978
5,Yogyakarta,130,"KIMAYA Sudirman Yogyakarta, By HARRIS","Gondokusuman, Yogyakarta",4.0,379.0,"Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1498000,"KIMAYA Sudirman Yogyakarta, By HARRIS","KIMAYA Sudirman Yogyakarta, By HARRIS",-7.782718699999998,110.3777969
5,Yogyakarta,78,Greenhost Boutique Hotel,"Jalan Prawirotaman, Yogyakarta",3.0,7193.0,"Restoran show cooking, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas, Bar",1412500,Greenhost Boutique Hotel,Greenhost Boutique Hotel,-7.820081,110.369119
5,Yogyakarta,32,Bohemian Jogja Villas With Private Pool,"Mlati, Yogyakarta",0.0,9.0,"Aktivitas outdoor, Check-out ekspress",5950000,Bohemian Jogja Villas With Private Pool,Bohemian Jogja Villas With Private Pool,-7.7574578,110.3591851
5,Yogyakarta,59,Grand Diamond Hotel Yogyakarta,"Depok, Yogyakarta",4.0,3220.0,"Sewa mobil, Fasilitas bisnis",1210370,Grand Diamond Hotel Yogyakarta,Grand Diamond Hotel Yogyakarta,-7.782487,110.423852
5,Yogyakarta,1,@HOM Premiere Timoho,"Umbulharjo, Yogyakarta",4.0,2086.0,"Penitipan anak, Sewa mobil, Bar di kolam renang, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa",1377000,@HOM Premiere Timoho,@HOM Premiere Timoho,-7.798514499999999,110.39245589999996
5,Yogyakarta,240,favehotel Malioboro - Yogyakarta,"Kotabaru, Yogyakarta",3.0,4207.0,"Layanan pijat, Spa",1439370,favehotel Malioboro - Yogyakarta,favehotel Malioboro - Yogyakarta,-7.785702,110.369769
5,Yogyakarta,207,The Alana Yogyakarta Hotel & Convention Center,"Ngaglik, Yogyakarta",4.0,6564.0,"Aksesibel bagi penyandang disabilitas, Bar",2042010,The Alana Yogyakarta Hotel & Convention Center,The Alana Yogyakarta Hotel & Convention Center,-7.739352,110.377259
5,Yogyakarta,210,The Jayakarta Yogyakarta Hotel & Spa,"Depok, Yogyakarta",4.0,4811.0,"Ruang santai, Pemancingan, Bilyar, Fasilitas bisnis, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1456000,The Jayakarta Yogyakarta Hotel & Spa,The Jayakarta Yogyakarta Hotel & Spa,-7.78345457624549,110.419667959213
5,Yogyakarta,125,Indoluxe Hotel Jogjakarta,"Ngaglik, Yogyakarta",4.0,6240.0,"Sewa mobil, Pusat kebugaran, Teras rooftop, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1350000,Indoluxe Hotel Jogjakarta,Indoluxe Hotel Jogjakarta,-7.750694,110.371717
5,Yogyakarta,96,Horison Lynn Yogyakarta,"Mantrijeron, Yogyakarta",3.0,6017.0,"Sewa mobil, Aksesibel bagi penyandang disabilitas",1250000,Horison Lynn Yogyakarta,Horison Lynn Yogyakarta,-7.82459,110.366831
5,Yogyakarta,189,Student Castle Apartment HD,"Depok, Yogyakarta",0.0,165.0,"Ruang santai, Bilyar, Pusat kebugaran, Check-out ekspress, Pusat kebugaran",878333,Student Castle Apartment HD,Student Castle Apartment HD,-7.773638441955473,110.40791000054412
5,Yogyakarta,70,Grand Sarila Hotel Yogyakarta,"Gejayan, Yogyakarta",3.0,9803.0,"Sewa mobil, Layanan pijat",976666,Grand Sarila Hotel Yogyakarta,Grand Sarila Hotel Yogyakarta,-7.759019235289791,110.39588570638443
5,Yogyakarta,241,h Boutique Hotel Jogjakarta,"Gondokusuman, Yogyakarta",3.0,5977.0,"Layanan pijat, Spa, Bar",1568593,h Boutique Hotel Jogjakarta,h Boutique Hotel Jogjakarta,-7.782771599,110.3791264
5,Yogyakarta,26,Aveon Hotel Yogyakarta by Daphna International,"Depok, Yogyakarta",4.0,1410.0,"Restoran show cooking, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1522067,Aveon Hotel Yogyakarta by Daphna International,Aveon Hotel Yogyakarta by Daphna International,-7.764005845725988,110.42244237485149
5,Yogyakarta,174,Sagan Heritage Hotel,"Gondokusuman, Yogyakarta",3.0,4228.0,"Area main anak, Check-out ekspress",966667,Sagan Heritage Hotel,Sagan Heritage Hotel,-7.77997875213623,110.376335144043
5,Yogyakarta,245,ibis Yogyakarta Adi Sucipto,"Depok, Yogyakarta",3.0,2176.0,Check-out ekspress,1251566,ibis Yogyakarta Adi Sucipto,ibis Yogyakarta Adi Sucipto,-7.783458,110.392004
5,Yogyakarta,215,The Manohara Hotel Yogyakarta,"Gejayan, Yogyakarta",4.0,294.0,"Penitipan sepeda, Penyewaan sepeda, Pusat kebugaran, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran",3500000,The Manohara Hotel Yogyakarta,The Manohara Hotel Yogyakarta,-7.7745054,110.3890945
5,Yogyakarta,69,Grand Rohan Jogja,"Banguntapan, Yogyakarta",4.0,340.0,"Area main anak, Sewa mobil, Antar-jemput bandara",4397550,Grand Rohan Jogja,Grand Rohan Jogja,-7.7983109,110.4051346
5,Yogyakarta,135,Lafayette Boutique Hotel,"Depok, Yogyakarta",5.0,4897.0,"Jemputan stasiun kereta, Penitipan anak, Sewa mobil, Layanan pijat, Pusat kebugaran, Check-out ekspress, Spa, Pusat kebugaran",3015667,Lafayette Boutique Hotel,Lafayette Boutique Hotel,-7.759281,110.387459
5,Yogyakarta,8,All Nite & Day Hotel Yogyakarta - Gejayan,"Gondokusuman, Yogyakarta",3.0,1088.0,Check-out ekspress,1240000,All Nite & Day Hotel Yogyakarta - Gejayan,All Nite & Day Hotel Yogyakarta - Gejayan,-7.7802114,110.3879623
5,Yogyakarta,131,KJ Hotel Yogyakarta,"Jalan Prawirotaman, Yogyakarta",4.0,3385.0,"Restoran show cooking, Bersepeda atau bersepeda gunung, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",1617773,KJ Hotel Yogyakarta,KJ Hotel Yogyakarta,-7.822790903967212,110.36712925606685
5,Yogyakarta,64,Grand Keisha Yogyakarta,"Gejayan, Yogyakarta",4.0,4722.0,"Restoran show cooking, Kursi berjemur, Pusat kebugaran, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Pusat kebugaran",2766667,Grand Keisha Yogyakarta,Grand Keisha Yogyakarta,-7.7592676,110.3955307
5,Yogyakarta,161,Patra Malioboro Hotel,"Jalan Malioboro, Yogyakarta",3.0,665.0,"Penitipan sepeda, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas",2500000,Patra Malioboro Hotel,Patra Malioboro Hotel,-7.7917305,110.3637213
5,Yogyakarta,63,Grand Kangen Hotel Urip Sumoharjo Yogyakarta,"Gondokusuman, Yogyakarta",3.0,9159.0,"Sewa mobil, Layanan pijat, Spa",1401514,Grand Kangen Hotel Urip Sumoharjo Yogyakarta,Grand Kangen Hotel Urip Sumoharjo Yogyakarta,-7.7831141,110.3869588
5,Yogyakarta,230,Yellow Star Gejayan Hotel,"Gejayan, Yogyakarta",3.0,9357.0,"Sewa mobil, Teras rooftop, Aksesibel bagi penyandang disabilitas, Check-out ekspress",1109000,Yellow Star Gejayan Hotel,Yellow Star Gejayan Hotel,-7.77139,110.389811
5,Yogyakarta,229,Yellow Star Ambarukmo Hotel,"Depok, Yogyakarta",3.0,8527.0,"Penitipan anak, Sewa mobil, Layanan pijat, Spa",1151667,Yellow Star Ambarukmo Hotel,Yellow Star Ambarukmo Hotel,-7.783328000000002,110.39758899999993
5,Yogyakarta,165,Prime Plaza Hotel Jogjakarta,"Gejayan, Yogyakarta",4.0,3042.0,"Basket, Aerobik, Restoran show cooking, Ruang santai, Bersepeda atau bersepeda gunung, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1558800,Prime Plaza Hotel Jogjakarta,Prime Plaza Hotel Jogjakarta,-7.77732899907829,110.389047861099
5,Yogyakarta,85,Harper Malioboro Yogyakarta by ASTON,"Jetis, Yogyakarta",4.0,4811.0,"Sewa mobil, Layanan pijat",4603895,Harper Malioboro Yogyakarta by ASTON,Harper Malioboro Yogyakarta by ASTON,-7.784741,110.367112
5,Yogyakarta,239,favehotel Kusumanegara,"Umbulharjo, Yogyakarta",3.0,5528.0,"Layanan pijat, Spa",2066667,favehotel Kusumanegara,favehotel Kusumanegara,-7.801641892773746,110.38823737116392
5,Yogyakarta,154,Next Hotel Yogyakarta,"Depok, Yogyakarta",4.0,85.0,"Bayar saat Check-in, Ruang santai, Bar, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1281852,Next Hotel Yogyakarta,Next Hotel Yogyakarta,-7.780946799999998,110.418641
5,Yogyakarta,6,Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality,"Jalan Malioboro, Yogyakarta",4.0,4221.0,Aksesibel bagi penyandang disabilitas,1786753,Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality,Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality,-7.790326,110.363202
5,Yogyakarta,124,INNSIDE by Melia Yogyakarta,"Depok, Yogyakarta",4.0,4719.0,"Darts, Restoran show cooking, Bilyar, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1774667,INNSIDE by Melia Yogyakarta,INNSIDE by Melia Yogyakarta,-7.766981400000001,110.4316149
